,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
25,llm_response_0165_Bangladesh_Sangbad_Sangstha_BSS_20230719.json,Trade bodies for continuing 'Black Sea Grain Initiative Agreement'  | News,2023-07-19,https://www.bssnews.net/news/137156,Bangladesh Sangbad Sangstha (BSS),imports,disrupts imports,BSGI cessation disrupts wheat,"2023-07-19, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts imports -> BSGI cessation disrupts wheat",1.0,disruption of smooth supply of wheat to feed millions of people around the world due to Russia's decision to axe the Black Sea Grain Initiative,CONFIRMED,"The article contains the quoted language saying the disruption of wheat supply is 'due to Russia's decision to axe the Black Sea Grain Initiative' and explicitly states the discontinuation 'will ... cause' humanitarian and supply disruptions; it frames this impact globally (millions of people, exports to 45 countries), matching the imports-level scope.",2023-07-19,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts imports,BSGI cessation disrupts wheat,True,Russia's decision,disrupts imports,Wheat supply,(Russia's decision) ── disrupts imports ──> (Wheat supply),decrease,(Russia's decision) ── decrease ──> (imports),Termination of Black Sea Grain Initiative,(Termination of Black Sea Grain Initiative) ── decrease ──> (imports),"""Black Sea Grain Initiative termination: Global Shock"""
26,llm_response_0171_Daily_Sun_20230220.json,Businessmen of West Bengal interested to invest in economic zones     | Daily Sun |,2023-02-20,https://www.daily-sun.com/post/675220/Businessmen-of-West-Bengal-interested-to-invest-in-economic-zones,Daily Sun,balance_of_trade,increases export receipts,economic zones boost exports,"2023-02-20, The difference between country-wide imports and exports. -> increases export receipts -> economic zones boost exports",1.0,He said they are expecting to fetch additional export receipts of $40 billion per year by 2030 from these economic zones.,CONFIRMED,"The exact sentence appears in the article stating an expectation that the economic zones will 'fetch additional export receipts of $40 billion per year by 2030,' which explicitly links the economic zones to increased national export receipts.",2023-02-20,The difference between country-wide imports and exports.,increases export receipts,economic zones boost exports,True,Economic Zones,increases export receipts,Additional Export Receipts of $40 Billion,(Economic Zones) ── increases export receipts ──> (Additional Export Receipts of $40 Billion),improve,(Economic Zones) ── improve ──> (balance_of_trade),Bangladesh Economic Zones,(Bangladesh Economic Zones) ── improve ──> (balance_of_trade),"""Bangladesh Economic Zones: Industry Activity"""
27,llm_response_0193_South_Asia_Journal_20230311.json,Bangladesh banks feel squeeze of Moody's outlook downgrade,2023-03-11,http://southasiajournal.net/bangladesh-banks-feel-squeeze-of-moodys-outlook-downgrade/,South Asia Journal,imports,makes financing costlier,Moody's downgrade hinders transactions,"2023-03-11, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> makes financing costlier -> Moody's downgrade hinders transactions",1.0,"But even before the outlook darkened, the dollar crisis was stalling new credit arrangements and payments on previous ones.",CONFIRMED,"The exact sentence appears in the article. The text explicitly links the 'dollar crisis' to stalling new credit arrangements and declines in letters of credit and payments (banks 'do not have enough dollars to settle import bills'), and this is discussed at the national (Bangladesh, import-dependent) level.",2023-03-11,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",makes financing costlier,Moody's downgrade hinders transactions,True,Dollar Crisis,reduces LC availability,New Credit Arrangements,(Dollar Crisis) ── reduces LC availability ──> (New Credit Arrangements),decrease,(Dollar Crisis) ── decrease ──> (imports),Dollar Shortage in Bangladesh,(Dollar Shortage in Bangladesh) ── decrease ──> (imports),"""Dollar Shortage: Monetary Policy"""
28,llm_response_0193_South_Asia_Journal_20230311.json,Bangladesh banks feel squeeze of Moody's outlook downgrade,2023-03-11,http://southasiajournal.net/bangladesh-banks-feel-squeeze-of-moodys-outlook-downgrade/,South Asia Journal,imports,makes financing costlier,Moody's downgrade hinders transactions,"2023-03-11, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> makes financing costlier -> Moody's downgrade hinders transactions",1.0,"But even before the outlook darkened, the dollar crisis was stalling new credit arrangements and payments on previous ones.",CONFIRMED,"The exact sentence appears in the article. The text explicitly links the 'dollar crisis' to stalling new credit arrangements and declines in letters of credit and payments (banks 'do not have enough dollars to settle import bills'), and this is discussed at the national (Bangladesh, import-dependent) level.",2023-03-11,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",makes financing costlier,Moody's downgrade hinders transactions,True,Moody's Downgrade,makes financing costlier,Cross-Border Financial Transactions,(Moody's Downgrade) ── makes financing costlier ──> (Cross-Border Financial Transactions),decrease,(Moody's Downgrade) ── decrease ──> (imports),Dollar Crisis,(Dollar Crisis) ── decrease ──> (imports),"""Dollar Crisis: Monetary Policy"""
29,llm_response_0193_South_Asia_Journal_20230311.json,Bangladesh banks feel squeeze of Moody's outlook downgrade,2023-03-11,http://southasiajournal.net/bangladesh-banks-feel-squeeze-of-moodys-outlook-downgrade/,South Asia Journal,imports,reduces LC availability,dollar crisis stalls LCs,"2023-03-11, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces LC availability -> dollar crisis stalls LCs",1.0,"But even before the outlook darkened, the dollar crisis was stalling new credit arrangements and payments on previous ones.",CONFIRMED,"The exact sentence appears in the article. The text explicitly links the 'dollar crisis' to stalling new credit arrangements and declines in letters of credit and payments (banks 'do not have enough dollars to settle import bills'), and this is discussed at the national (Bangladesh, import-dependent) level.",2023-03-11,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces LC availability,dollar crisis stalls LCs,True,Dollar Crisis,reduces LC availability,New Credit Arrangements,(Dollar Crisis) ── reduces LC availability ──> (New Credit Arrangements),decrease,(Dollar Crisis) ── decrease ──> (imports),Dollar Shortage,(Dollar Shortage) ── decrease ──> (imports),"""Dollar Shortage: Monetary Policy"""
30,llm_response_0193_South_Asia_Journal_20230311.json,Bangladesh banks feel squeeze of Moody's outlook downgrade,2023-03-11,http://southasiajournal.net/bangladesh-banks-feel-squeeze-of-moodys-outlook-downgrade/,South Asia Journal,imports,reduces LC availability,dollar crisis stalls LCs,"2023-03-11, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces LC availability -> dollar crisis stalls LCs",1.0,"But even before the outlook darkened, the dollar crisis was stalling new credit arrangements and payments on previous ones.",CONFIRMED,"The exact sentence appears in the article. The text explicitly links the 'dollar crisis' to stalling new credit arrangements and declines in letters of credit and payments (banks 'do not have enough dollars to settle import bills'), and this is discussed at the national (Bangladesh, import-dependent) level.",2023-03-11,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces LC availability,dollar crisis stalls LCs,True,Moody's Downgrade,makes financing costlier,Cross-Border Financial Transactions,(Moody's Downgrade) ── makes financing costlier ──> (Cross-Border Financial Transactions),decrease,(Moody's Downgrade) ── decrease ──> (imports),Dollar Crisis,(Dollar Crisis) ── decrease ──> (imports),"""Dollar Crisis: Monetary Policy"""
31,llm_response_0196_Bangladesh_Sangbad_Sangstha_BSS_20230521.json,"Govt plans to import onion from India soon, Dr Razzaque  | News Flash",2023-05-21,https://www.bssnews.net/news-flash/126567,Bangladesh Sangbad Sangstha (BSS),imports,seeks to increase imports,government seeks onion import,"2023-05-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> seeks to increase imports -> government seeks onion import",1.0,commerce ministry already has requested to the ministry of agriculture for seeking onion import permission considering the price hike,CONFIRMED,"The article contains the quoted sentence (or a very close paraphrase) stating the commerce ministry requested import permission, explicitly saying this was 'considering the price hike,' and it refers to government-level action affecting national imports.",2023-05-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",seeks to increase imports,government seeks onion import,True,Commerce Ministry,seeks to increase imports,Onion Import Permission,(Commerce Ministry) ── seeks to increase imports ──> (Onion Import Permission),increase,(Commerce Ministry) ── increase ──> (imports),Commerce Ministry Import Permission Request,(Commerce Ministry Import Permission Request) ── increase ──> (imports),"""Commerce Ministry Import Permission Request: Government Policy"""
32,llm_response_0215_Prothomalo_20230604.json,"Global prices fall, no  impact on local market woes",2023-06-04,https://en.prothomalo.com/business/local/1q4bvruzz4,Prothomalo,imports,disrupts imports,disruption of imports,"2023-06-04, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts imports -> disruption of imports",1.0,disruption of imports due to the crisis,CONFIRMED,"The exact phrase ""disruption of imports due to the crisis"" appears in the article, which explicitly states that the crisis caused disruption of imports. The statement clearly refers to imports at the country level, matching the feature's scope.",2023-06-04,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts imports,disruption of imports,True,The crisis,disrupts imports,Imports,(The crisis) ── disrupts imports ──> (Imports),decrease,(The crisis) ── decrease ──> (imports),Economic Crisis in Bangladesh,(Economic Crisis in Bangladesh) ── decrease ──> (imports),"""Economic Crisis in Bangladesh: Domestic Shock"""
33,llm_response_0233_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,discourages imports,increase regulatory duties,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages imports -> increase regulatory duties",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article contains the sentence 'reduction of duty on container import to encourage import and export container business,' which explicitly states a causal intent (reduction of duty -> encourage container import/export business) in the national budget context, matching the imports-level scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages imports,increase regulatory duties,True,Reduction of Container Import Duty,encourages container imports,Import and Export Container Business,(Reduction of Container Import Duty) ── encourages container imports ──> (Import and Export Container Business),increase,(Reduction of Container Import Duty) ── increase ──> (imports),Container Import Duty Reduction,(Container Import Duty Reduction) ── increase ──> (imports),"""Container Import Duty Reduction: Trade Policy"""
34,llm_response_0233_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,discourages imports,increase regulatory duties,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages imports -> increase regulatory duties",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article contains the sentence 'reduction of duty on container import to encourage import and export container business,' which explicitly states a causal intent (reduction of duty -> encourage container import/export business) in the national budget context, matching the imports-level scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages imports,increase regulatory duties,True,Increased Regulatory Duties,discourages imports,Non-Essential and Luxury Goods,(Increased Regulatory Duties) ── discourages imports ──> (Non-Essential and Luxury Goods),decrease,(Increased Regulatory Duties) ── decrease ──> (imports),Increased Regulatory Duties on Imports,(Increased Regulatory Duties on Imports) ── decrease ──> (imports),"""Increased Regulatory Duties on Imports: Trade Policy"""
35,llm_response_0233_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,encourages container imports,reduce container import duty,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> encourages container imports -> reduce container import duty",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article contains the sentence 'reduction of duty on container import to encourage import and export container business,' which explicitly states a causal intent (reduction of duty -> encourage container import/export business) in the national budget context, matching the imports-level scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",encourages container imports,reduce container import duty,True,Reduction of Container Import Duty,encourages container imports,Import and Export Container Business,(Reduction of Container Import Duty) ── encourages container imports ──> (Import and Export Container Business),increase,(Reduction of Container Import Duty) ── increase ──> (imports),Container Import Duty Reduction,(Container Import Duty Reduction) ── increase ──> (imports),"""Container Import Duty Reduction: Trade Policy"""
36,llm_response_0233_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,encourages container imports,reduce container import duty,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> encourages container imports -> reduce container import duty",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article contains the sentence 'reduction of duty on container import to encourage import and export container business,' which explicitly states a causal intent (reduction of duty -> encourage container import/export business) in the national budget context, matching the imports-level scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",encourages container imports,reduce container import duty,True,Increased Regulatory Duties,discourages imports,Non-Essential and Luxury Goods,(Increased Regulatory Duties) ── discourages imports ──> (Non-Essential and Luxury Goods),decrease,(Increased Regulatory Duties) ── decrease ──> (imports),Higher Container Import Duties,(Higher Container Import Duties) ── decrease ──> (imports),"""Higher Container Import Duties: Trade Policy"""
37,llm_response_0255_Global_Voices_20230301.json,Bangladesh reassesses its Belt and Road Initiative strategy with China as the US offers a new alternative,2023-03-01,https://globalvoices.org/2023/02/28/bangladesh-reassesses-its-belt-and-road-initiative-strategy-with-china-as-the-us-offers-a-new-alternative/,Global Voices,imports,makes importing difficult,dwindling foreign reserves,"2023-03-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> makes importing difficult -> dwindling foreign reserves",1.0,its dwindling foreign reserves are making it difficult to import the goods necessary to keep its economy rolling.,CONFIRMED,"The exact sentence appears in the article stating that Bangladesh's dwindling foreign reserves 'are making it difficult to import the goods necessary to keep its economy rolling,' which explicitly asserts a causal link at the national (country) level.",2023-03-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",makes importing difficult,dwindling foreign reserves,True,Dwindling Foreign Reserves,makes importing difficult,Imported Goods,(Dwindling Foreign Reserves) ── makes importing difficult ──> (Imported Goods),decrease,(Dwindling Foreign Reserves) ── decrease ──> (imports),Bangladesh's Low Foreign Reserves,(Bangladesh's Low Foreign Reserves) ── decrease ──> (imports),"""Low Foreign Reserves: Monetary Policy"""
38,llm_response_0258_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,"Stocks sufficient, no shortage of essential commodities in Ramadan | News Flash",2023-02-24,https://www.bssnews.net/news-flash/112237,Bangladesh Sangbad Sangstha (BSS),imports,increases imports,government measures increased imports,"2023-02-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> government measures increased imports",0.988,"essential products against LCs opened recently have started coming to the market,""",CONFIRMED,"The exact sentence appears in the article and the text explicitly attributes increased imports/arrival of goods to easing/opening of LCs (government easing LCs -> goods have started coming), and this is discussed at the market/country import level consistent with the claimed scope.",2023-02-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,government measures increased imports,True,Recently Opened LCs,enables imports,Essential Products,(Recently Opened LCs) ── enables imports ──> (Essential Products),increase,(Recently Opened LCs) ── increase ──> (imports),Government LC Relaxations,(Government LC Relaxations) ── increase ──> (imports),"""Government LC Relaxations: Government Policy"""
39,llm_response_0258_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,"Stocks sufficient, no shortage of essential commodities in Ramadan | News Flash",2023-02-24,https://www.bssnews.net/news-flash/112237,Bangladesh Sangbad Sangstha (BSS),imports,increases imports,government measures increased imports,"2023-02-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> government measures increased imports",0.988,"essential products against LCs opened recently have started coming to the market,""",CONFIRMED,"The exact sentence appears in the article and the text explicitly attributes increased imports/arrival of goods to easing/opening of LCs (government easing LCs -> goods have started coming), and this is discussed at the market/country import level consistent with the claimed scope.",2023-02-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,government measures increased imports,True,Timely Government Measures,increases imports,Consumer Goods Imports,(Timely Government Measures) ── increases imports ──> (Consumer Goods Imports),increase,(Timely Government Measures) ── increase ──> (imports),Relaxation of LC Restrictions,(Relaxation of LC Restrictions) ── increase ──> (imports),"""Relaxation of LC Restrictions: Monetary Policy"""
40,llm_response_0258_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,"Stocks sufficient, no shortage of essential commodities in Ramadan | News Flash",2023-02-24,https://www.bssnews.net/news-flash/112237,Bangladesh Sangbad Sangstha (BSS),imports,enables imports,LC openings resume imports,"2023-02-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports -> LC openings resume imports",0.988,"essential products against LCs opened recently have started coming to the market,""",CONFIRMED,"The exact sentence appears in the article and the text explicitly attributes increased imports/arrival of goods to easing/opening of LCs (government easing LCs -> goods have started coming), and this is discussed at the market/country import level consistent with the claimed scope.",2023-02-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports,LC openings resume imports,True,Recently Opened LCs,enables imports,Essential Products,(Recently Opened LCs) ── enables imports ──> (Essential Products),increase,(Recently Opened LCs) ── increase ──> (imports),Letter of Credit Openings,(Letter of Credit Openings) ── increase ──> (imports),"""Letter of Credit Openings: Government Policy"""
41,llm_response_0258_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,"Stocks sufficient, no shortage of essential commodities in Ramadan | News Flash",2023-02-24,https://www.bssnews.net/news-flash/112237,Bangladesh Sangbad Sangstha (BSS),imports,enables imports,LC openings resume imports,"2023-02-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports -> LC openings resume imports",0.988,"essential products against LCs opened recently have started coming to the market,""",CONFIRMED,"The exact sentence appears in the article and the text explicitly attributes increased imports/arrival of goods to easing/opening of LCs (government easing LCs -> goods have started coming), and this is discussed at the market/country import level consistent with the claimed scope.",2023-02-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports,LC openings resume imports,True,Timely Government Measures,increases imports,Consumer Goods Imports,(Timely Government Measures) ── increases imports ──> (Consumer Goods Imports),increase,(Timely Government Measures) ── increase ──> (imports),Opening of Letters of Credit,(Opening of Letters of Credit) ── increase ──> (imports),"""Opening of Letters of Credit: Monetary Policy"""
42,llm_response_0271_La_Prensa_Latina_Media_20230425.json,IMF team reviews Bangladesh's compliance with loan package conditions,2023-04-25,https://www.laprensalatina.com/imf-team-reviews-bangladeshs-compliance-with-loan-package-conditions/,La Prensa Latina Media,currency_log_return,causes depreciation,Russia-Ukraine war impact,"2023-04-25, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> causes depreciation -> Russia-Ukraine war impact",1.0,"It has led to a sharp widening of Bangladesh's current account deficit, a depreciation of its currency, the taka, and a decline in foreign exchange reserves.",CONFIRMED,"The article contains the sentence stating that Russia's war in Ukraine 'has led to ... a depreciation of its currency, the taka,' which explicitly attributes cause-and-effect at the country (Bangladesh) currency level.",2023-04-25,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",causes depreciation,Russia-Ukraine war impact,True,Russia-Ukraine War,causes depreciation,Bangladeshi Taka,(Russia-Ukraine War) ── causes depreciation ──> (Bangladeshi Taka),depreciate,(Russia-Ukraine War) ── depreciate ──> (currency_log_return),Russia's War in Ukraine,(Russia's War in Ukraine) ── depreciate ──> (currency_log_return),"""Russia's War in Ukraine: Global Shock"""
43,llm_response_0305_La_Prensa_Latina_Media_20230605.json,Bangladesh inflation hits decade high of 9.94%,2023-06-05,https://www.laprensalatina.com/bangladesh-inflation-hits-decade-high-of-9-94/,La Prensa Latina Media,imports,halts coal imports,dollar shortage halts coal imports,"2023-06-05, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> halts coal imports -> dollar shortage halts coal imports",0.989,"could not import coal due to a dollar shortage,",CONFIRMED,"The article contains the sentence 'it could not import coal due to a dollar shortage,' which explicitly states the dollar shortage caused the inability to import coal; this is described in the context of the country's largest power station and broader national dollar crisis, matching the national-level import scope.",2023-06-05,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",halts coal imports,dollar shortage halts coal imports,True,Dollar Shortage,halts coal imports,Coal Imports,(Dollar Shortage) ── halts coal imports ──> (Coal Imports),decrease,(Dollar Shortage) ── decrease ──> (imports),Bangladesh Dollar Shortage,(Bangladesh Dollar Shortage) ── decrease ──> (imports),"""Bangladesh Dollar Shortage: Monetary Policy"""
44,llm_response_0306_Daily_Sun_20230618.json,BB announces 'contractionary' MPS with focus on taming inflation     | Daily Sun |,2023-06-18,https://www.daily-sun.com/post/695700/BB-announces-contractionary-MPS-with-focus-on-taming-inflation,Daily Sun,currency_log_return,reduces exchange-rate volatility,unified market-driven exchange rate,"2023-06-18, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> reduces exchange-rate volatility -> unified market-driven exchange rate",0.996,"BB will no longer quote specific rates for buying or selling foreign exchanges, promoting stability in the foreign exchange market,",CONFIRMED,"The article contains the line 'BB will no longer quote specific rates for buying or selling foreign exchanges, promoting stability in the foreign exchange market,' which explicitly links the switch to a market-driven single exchange rate to greater FX market stability (i.e., reduced exchange-rate volatility) at the national level.",2023-06-18,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",reduces exchange-rate volatility,unified market-driven exchange rate,True,Bangladesh Bank policy,reduces exchange-rate volatility,Foreign Exchange Market,(Bangladesh Bank policy) ── reduces exchange-rate volatility ──> (Foreign Exchange Market),stable,(Bangladesh Bank policy) ── stable ──> (currency_log_return),Unified Market-Driven Exchange Rate,(Unified Market-Driven Exchange Rate) ── stable ──> (currency_log_return),"""Unified Market-Driven Exchange Rate: Monetary Policy"""
45,llm_response_0329_Daily_Sun_20230624.json,No shortage of sacrificial animals in Rajshahi cattle markets     | Daily Sun |,2023-06-24,https://www.daily-sun.com/post/696793/No-shortage-of-sacrificial-animals-in-Rajshahi-cattle-markets,Daily Sun,imports,lessens imports,Boost in native cattle production,"2023-06-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> lessens imports -> Boost in native cattle production",1.0,largely native cattle production has been lessening the dependence on animal imports from the neighbouring country.,CONFIRMED,"The article contains the line 'largely native cattle production has been lessening the dependence on animal imports from the neighbouring country,' which explicitly states a causal link (increased native production -> reduced dependence on imports) at the national/neighbouring-country level.",2023-06-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",lessens imports,Boost in native cattle production,True,Native Cattle Production,lessens imports,Animal Imports from Neighbouring Country,(Native Cattle Production) ── lessens imports ──> (Animal Imports from Neighbouring Country),decrease,(Native Cattle Production) ── decrease ──> (imports),Boost in Native Cattle Production,(Boost in Native Cattle Production) ── decrease ──> (imports),"""Boost in Native Cattle Production: Industry Activity"""
46,llm_response_0337_Bangladesh_Sangbad_Sangstha_BSS_20230224.json,"Stocks sufficient, no shortage of essential commodities in Ramadan | News Flash",2023-02-24,https://www.bssnews.net/news-flash/112237,Bangladesh Sangbad Sangstha (BSS),imports,increases imports,government eased LCs,"2023-02-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> government eased LCs",0.997,the timely measures of the government have helped increase the imports of consumer goods significantly stabilizing the market with sufficient supply.,CONFIRMED,"The exact sentence appears in the article stating government measures 'have helped increase the imports of consumer goods.' The piece also explicitly links easing/opening of LCs to incoming imports (products 'against LCs opened recently have started coming to the market'), and it frames the effect at the national level ('The country would not face any shortage...'), matching the claimed scope.",2023-02-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,government eased LCs,True,Government easing of LCs,increases imports,Consumer Goods Imports,(Government easing of LCs) ── increases imports ──> (Consumer Goods Imports),increase,(Government easing of LCs) ── increase ──> (imports),Opening of Letters of Credit,(Opening of Letters of Credit) ── increase ──> (imports),"""Opening of Letters of Credit: Monetary Policy"""
47,llm_response_0363_The_Frontier_Post_20230111.json,BD Opp holds rally seeking PM's resignation,2023-01-11,https://thefrontierpost.com/bd-opp-holds-rally-seeking-pms-resignation/,The Frontier Post,currency_log_return,drives up import costs,taka depreciation raises costs,"2023-01-11, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> drives up import costs -> taka depreciation raises costs",1.0,"The Bangladeshi taka has depreciated by up to 25 percent, driving up the cost of food imports",CONFIRMED,"The article contains the sentence 'The Bangladeshi taka has depreciated by up to 25 percent, driving up the cost of food imports...' which explicitly states the depreciation caused higher food import costs and refers to the national currency, matching the country-level scope.",2023-01-11,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",drives up import costs,taka depreciation raises costs,True,Bangladeshi Taka Depreciation,drives up import costs,Food Import Costs,(Bangladeshi Taka Depreciation) ── drives up import costs ──> (Food Import Costs),depreciate,(Bangladeshi Taka Depreciation) ── depreciate ──> (currency_log_return),25 Percent Bangladeshi Taka Depreciation,(25 Percent Bangladeshi Taka Depreciation) ── depreciate ──> (currency_log_return),"""25 Percent Bangladeshi Taka Depreciation: Currency Movement"""
48,llm_response_0378_La_Prensa_Latina_Media_20230509.json,Bangladesh's forex reserves hit seven-year low of $29.8 billion,2023-05-09,https://www.laprensalatina.com/bangladeshs-forex-reserves-hit-seven-year-low-of-29-8-billion/,La Prensa Latina Media,imports,impacts imports,foreign currency inflow-outflow gap,"2023-05-09, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> impacts imports -> foreign currency inflow-outflow gap",0.859,"""There is a big gap between the inflow and outflow of our foreign currency. It is not",CONFIRMED,"The exact quote appears in the article where Zahid Hussain says the gap between foreign currency inflows and outflows ""is hugely impacting imports,"" explicitly linking the inflow-outflow gap as a cause of reduced imports at the country level (Bangladesh).",2023-05-09,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",impacts imports,foreign currency inflow-outflow gap,True,Foreign Currency Inflow-Outflow Gap,impacts imports,Imports,(Foreign Currency Inflow-Outflow Gap) ── impacts imports ──> (Imports),unchanged,(Foreign Currency Inflow-Outflow Gap) ── unchanged ──> (imports),Gap Between Currency Inflows and Outflows,(Gap Between Currency Inflows and Outflows) ── unchanged ──> (imports),"""Currency Inflows: Currency Movement"", ""Currency Outflows: Currency Movement"""
49,llm_response_0381_ANN_20230414.json,"Besides forex reserves, nature needs replenishing too",2023-04-14,https://asianews.network/besides-forex-reserves-nature-needs-replenishing-too/,ANN,imports,threatens import capacity,foreign exchange reserve crisis,"2023-04-14, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> threatens import capacity -> foreign exchange reserve crisis",1.0,forex reserves also ensure that the country has enough moolah to import food in case of a sudden crisis,CONFIRMED,"The article explicitly states that forex reserves 'ensure that the country has enough moolah to import food...and buy emergency medical supplies,' and it frames a 'foreign exchange reserve crisis' as worrying — together this strongly implies that a reserves crisis would threaten the country's import capacity at the national level.",2023-04-14,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",threatens import capacity,foreign exchange reserve crisis,True,Foreign Exchange Reserve Crisis,threatens import capacity,Food Imports,(Foreign Exchange Reserve Crisis) ── threatens import capacity ──> (Food Imports),decrease,(Foreign Exchange Reserve Crisis) ── decrease ──> (imports),Foreign Exchange Reserves Shortfall,(Foreign Exchange Reserves Shortfall) ── decrease ──> (imports),"""Foreign Exchange Reserves Shortfall: Monetary Policy"""
