,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
25,llm_response_0289_Forever_NEWS_20230227.json,B'desh withdraws duty on sugar import to stabilise local market - Forever NEWS,2023-02-27,https://www.forevernews.in/politics/bdesh-withdraws-duty-on-sugar-import-to-stabilise-local-market-759453,Forever NEWS,imports,reduces import cost,Sugar import costs reduced,"2023-02-27, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import cost -> Sugar import costs reduced",0.992,"The overall import cost of raw and refined sugar is expected to decline by 6,500 takas and 9,000 takas per tonne respectively",CONFIRMED,"The quoted sentence appears in the article nearly verbatim: it says the overall import cost of raw and refined sugar is expected to decline by specified amounts. The article explicitly links this decline to the fresh duty waiver and reduction measures, and it discusses a national import policy affecting country-level sugar imports.",2023-02-27,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import cost,Sugar import costs reduced,True,Sugar Imports,reduces import cost,Import Cost Of Raw And Refined Sugar,(Sugar Imports) ── reduces import cost ──> (Import Cost Of Raw And Refined Sugar),decrease,(Sugar Imports) ── decrease ──> (imports),Sugar Import Cost Reduction,(Sugar Import Cost Reduction) ── decrease ──> (imports),"""Sugar Import Cost Reduction: Trade Policy"""
26,llm_response_0331_Bangladesh_Sangbad_Sangstha_BSS_20230219.json,"BB committed to provide policy supports to exporters, importers: BB deputy governor | Business",2023-02-19,https://www.bssnews.net/business/111562,Bangladesh Sangbad Sangstha (BSS),imports,extends payment period,Import payment terms extended,"2023-02-19, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> extends payment period -> Import payment terms extended",0.98,"extension of usance periods of import payments including back to back LCs,",CONFIRMED,"The exact phrase ""extension of usance periods of import payments including back to back LCs"" appears in the article. The text explicitly says Bangladesh Bank extended policy supports to international trade, which includes extending import payment periods, and it is described as a Bangladesh Bank policy measure at the national trade-finance level.",2023-02-19,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",extends payment period,Import payment terms extended,True,Import Payments,extends payment period,Back To Back LCs,(Import Payments) ── extends payment period ──> (Back To Back LCs),increase,(Import Payments) ── increase ──> (imports),Extension of Import Payment Terms,(Extension of Import Payment Terms) ── increase ──> (imports),"""Extension of Import Payment Terms: Monetary Policy"""
27,llm_response_0353_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,discourages imports,Import duties on goods,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages imports -> Import duties on goods",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article explicitly says there is a 'reduction of duty on container import to encourage import and export container business,' which directly states the causal link. The scope is general business-level import/export container activity, matching the claimed feature.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages imports,Import duties on goods,True,Regulatory Duties,discourages imports,Non-Essential and Luxury Goods,(Regulatory Duties) ── discourages imports ──> (Non-Essential and Luxury Goods),decrease,(Regulatory Duties) ── decrease ──> (imports),Reduction of Duty on Container Import,(Reduction of Duty on Container Import) ── decrease ──> (imports),"""Reduction of Duty: Trade Policy"""
28,llm_response_0353_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,encourages import business,Container duty reduced,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> encourages import business -> Container duty reduced",0.994,reduction of duty on container import to encourage import and export container business.,CONFIRMED,"The article explicitly says there is a 'reduction of duty on container import to encourage import and export container business,' which directly states the causal link. The scope is general business-level import/export container activity, matching the claimed feature.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",encourages import business,Container duty reduced,True,Regulatory Duties,discourages imports,Non-Essential and Luxury Goods,(Regulatory Duties) ── discourages imports ──> (Non-Essential and Luxury Goods),decrease,(Regulatory Duties) ── decrease ──> (imports),Container Duty Reduction,(Container Duty Reduction) ── decrease ──> (imports),"""Container Duty Reduction: Trade Policy"""
29,llm_response_0354_Poland_Sun_20230124.json,Bangladesh may overtake China to be EU's biggest apparel source,2023-01-24,https://www.polandsun.com/news/273425360/bangladesh-may-overtake-china-to-be-eu-biggest-apparel-source,Poland Sun,imports,diverts sourcing orders,Work orders shift from China,"2023-01-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> diverts sourcing orders -> Work orders shift from China",0.985,"This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,",CONFIRMED,"The article explicitly says, ""This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,"" which closely matches the quoted evidence. The cause-and-effect link is directly stated, and the discussion is at a country/regional trade-scope level consistent with the claim.",2023-01-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",diverts sourcing orders,Work orders shift from China,True,Work Orders,diverts sourcing orders,Bangladesh,(Work Orders) ── diverts sourcing orders ──> (Bangladesh),decrease,(Work Orders) ── decrease ──> (imports),Work Orders Shift From China,(Work Orders Shift From China) ── decrease ──> (imports),"""Work Orders Shift From China: Market Dynamics"""
30,llm_response_0357_Kenya_Star_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.kenyastar.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Kenya Star,balance_of_trade,reduces dollar dependence,Yuan use lowers import reliance,"2023-05-16, The difference between country-wide imports and exports. -> reduces dollar dependence -> Yuan use lowers import reliance",0.986,"According to experts, Bangladesh can lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses,",CONFIRMED,"The article explicitly says, ""According to experts, Bangladesh can lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses,"" which matches the quoted evidence. It presents a direct causal relationship at the country level: using Yuan for imports would reduce Bangladesh's reliance on the dollar.",2023-05-16,The difference between country-wide imports and exports.,reduces dollar dependence,Yuan use lowers import reliance,True,Yuan Use,reduces dollar dependence,Dollar Reliance,(Yuan Use) ── reduces dollar dependence ──> (Dollar Reliance),improve,(Yuan Use) ── improve ──> (balance_of_trade),Yuan Use for Imports,(Yuan Use for Imports) ── improve ──> (balance_of_trade),"""Yuan Use for Imports: Currency Movement"""
31,llm_response_0359_Bangladesh_Sangbad_Sangstha_BSS_20230120.json,Tipu seeks duty free cotton from USA  | Business,2023-01-20,https://www.bssnews.net/business/106297,Bangladesh Sangbad Sangstha (BSS),imports,seeks duty-free import access,Duty-free cotton import request,"2023-01-20, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> seeks duty-free import access -> Duty-free cotton import request",0.994,sought duty free benefits from the United States of America (USA) in importing cotton.,CONFIRMED,"The article explicitly says Tipu Munshi ""sought duty free benefits"" from the USA for importing cotton, closely matching the quoted evidence. It also states that if the USA grants duty-free trade facilities for cotton imports used in RMG factories, it will benefit Bangladesh's industry, which explicitly links the requested duty-free import access to the stated outcome at the country/industry level.",2023-01-20,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",seeks duty-free import access,Duty-free cotton import request,True,Cotton Import Request,seeks duty-free import access,Duty Free Benefits,(Cotton Import Request) ── seeks duty-free import access ──> (Duty Free Benefits),increase,(Cotton Import Request) ── increase ──> (imports),Duty-Free Cotton Import Request,(Duty-Free Cotton Import Request) ── increase ──> (imports),"""Duty-Free Cotton Import Request: Trade Policy"""
32,llm_response_0368_Sri_Lanka_Guardian_20230227.json,Bangladesh withdraws duty on sugar import to stabilize local market,2023-02-27,http://www.srilankaguardian.org/2023/02/bangladesh-withdraws-duty-on-sugar.html,Sri Lanka Guardian,imports,reduces import cost,Sugar import duties withdrawn,"2023-02-27, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import cost -> Sugar import duties withdrawn",0.996,withdrew import duty on both raw and refined sugar in order to enable consumers to get the sweetener at lower prices.,CONFIRMED,"The article explicitly says NBR withdrew import duty on raw and refined sugar to enable consumers to get the sweetener at lower prices, and it further states that the overall import cost is expected to decline after the duty waiver and reduction. This is country-level policy on sugar imports, matching the stated scope.",2023-02-27,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import cost,Sugar import duties withdrawn,True,Sugar Import Duties,reduces import cost,Sugar Prices,(Sugar Import Duties) ── reduces import cost ──> (Sugar Prices),increase,(Sugar Import Duties) ── increase ──> (imports),Sugar Import Duty Withdrawal,(Sugar Import Duty Withdrawal) ── increase ──> (imports),"""Sugar Import Duty Withdrawal: Trade Policy"""
33,llm_response_0461_europesuncom_20230124.json,Bangladesh may overtake China to be EU's biggest apparel source,2023-01-24,https://www.europesun.com/news/273425360/bangladesh-may-overtake-china-to-be-eu-biggest-apparel-source,europesun.com,imports,diverts work orders,Orders shift to Bangladesh,"2023-01-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> diverts work orders -> Orders shift to Bangladesh",0.995,"This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,",CONFIRMED,"The article explicitly says, “This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,” which closely matches the quoted evidence. It presents a clear cause-and-effect link at the country/industry level, so the scope also matches.",2023-01-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",diverts work orders,Orders shift to Bangladesh,True,Orders Shift to Bangladesh,diverts work orders,Work Orders,(Orders Shift to Bangladesh) ── diverts work orders ──> (Work Orders),decrease,(Orders Shift to Bangladesh) ── decrease ──> (imports),Work Orders Shift to Bangladesh,(Work Orders Shift to Bangladesh) ── decrease ──> (imports),"""Work Orders Shift: Market Dynamics"""
34,llm_response_0467_Bangladesh_Sangbad_Sangstha_BSS_20230206.json,"Textile Sourcing Meet, Road show to be held in India in Feb | Business",2023-02-06,https://www.bssnews.net/business/109295,Bangladesh Sangbad Sangstha (BSS),imports,improves material inflow,Smooth raw material flow,"2023-02-06, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> improves material inflow -> Smooth raw material flow",0.991,for smooth flow of raw materials from India to Bangladesh.,CONFIRMED,"The article explicitly says BGMEA has been working to ""open up additional land ports and ease the congestion in Petrapole-Benapole border and better connectivity via train for smooth flow of raw materials from India to Bangladesh."" This directly links the described actions to improving cross-border raw material flow at a Bangladesh-India level, matching the claimed scope.",2023-02-06,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",improves material inflow,Smooth raw material flow,True,Smooth Raw Material Flow,improves material inflow,Raw Materials,(Smooth Raw Material Flow) ── improves material inflow ──> (Raw Materials),increase,(Smooth Raw Material Flow) ── increase ──> (imports),Improved Cross-Border Logistics,(Improved Cross-Border Logistics) ── increase ──> (imports),"""Improved Cross-Border Logistics: Infrastructure"""
35,llm_response_0493_Al_Jazeera_Online_20230223.json,Severe dollar crisis hobbles Bangladesh businesses,2023-02-23,https://www.aljazeera.com/economy/2023/2/23/severe-dollar-crisis-hobbles-bangladesh-businesses,Al Jazeera Online,imports,reduces import availability,Import curbs and dollar shortage,"2023-02-23, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import availability -> Import curbs and dollar shortage",0.849,"made at least four attempts since November to open a letter of credit to pay for imports of cumin, cardamom and cloves, some of the most essential spices used in Bangladeshi cooking, only to be refused by banks due to a shortage of dollars.",CONFIRMED,"The article explicitly says Ullah tried to open letters of credit for spice imports and was refused by banks due to a shortage of dollars, which directly links import financing to the shortage. The discussion is about a specific importer but still squarely concerns import activity, matching the claimed scope.",2023-02-23,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import availability,Import curbs and dollar shortage,True,Dollar Shortage,blocks import financing,Letter of Credit,(Dollar Shortage) ── blocks import financing ──> (Letter of Credit),decrease,(Dollar Shortage) ── decrease ──> (imports),Dollar Shortage and Import Curbs,(Dollar Shortage and Import Curbs) ── decrease ──> (imports),"""Dollar Shortage: Currency Movement"", ""Import Curbs: Government Policy"""
36,llm_response_0493_Al_Jazeera_Online_20230223.json,Severe dollar crisis hobbles Bangladesh businesses,2023-02-23,https://www.aljazeera.com/economy/2023/2/23/severe-dollar-crisis-hobbles-bangladesh-businesses,Al Jazeera Online,imports,blocks import financing,Spice importer struggles to import,"2023-02-23, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> blocks import financing -> Spice importer struggles to import",0.849,"made at least four attempts since November to open a letter of credit to pay for imports of cumin, cardamom and cloves, some of the most essential spices used in Bangladeshi cooking, only to be refused by banks due to a shortage of dollars.",CONFIRMED,"The article explicitly says Ullah tried to open letters of credit for spice imports and was refused by banks due to a shortage of dollars, which directly links import financing to the shortage. The discussion is about a specific importer but still squarely concerns import activity, matching the claimed scope.",2023-02-23,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",blocks import financing,Spice importer struggles to import,True,Dollar Shortage,blocks import financing,Letter of Credit,(Dollar Shortage) ── blocks import financing ──> (Letter of Credit),decrease,(Dollar Shortage) ── decrease ──> (imports),Dollar Shortage,(Dollar Shortage) ── decrease ──> (imports),"""Dollar Shortage: Monetary Policy"""
37,llm_response_0502_ANN_20230420.json,Is renewable deployment suffering from fossil fuel lock-in?,2023-04-20,https://asianews.network/is-renewable-deployment-suffering-from-fossil-fuel-lock-in/,ANN,imports,restricts import availability,Import energy shortage halts plants,"2023-04-20, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> restricts import availability -> Import energy shortage halts plants",1.0,the inability to buy imported energy to run the existing power plants,CONFIRMED,"The article explicitly says the crisis is due to ""the inability to buy imported energy to run the existing power plants,"" which directly states the causal link. It discusses this at the country level in Bangladesh, matching the claimed scope.",2023-04-20,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",restricts import availability,Import energy shortage halts plants,True,Import Energy Shortage,restricts import availability,Imported Energy,(Import Energy Shortage) ── restricts import availability ──> (Imported Energy),decrease,(Import Energy Shortage) ── decrease ──> (imports),Imported Energy Shortage,(Imported Energy Shortage) ── decrease ──> (imports),"""Imported Energy Shortage: Infrastructure"""
38,llm_response_0515_Northern_Ireland_News_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.northernirelandnews.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Northern Ireland News,imports,reduces payment burden,Yuan use lowers import costs,"2023-05-16, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces payment burden -> Yuan use lowers import costs",0.989,"According to experts, Bangladesh can lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses,",CONFIRMED,"The article explicitly says that Bangladesh can lessen its reliance on the dollar by using the Yuan to pay for around 10 per cent of its import expenses, which closely matches the quoted evidence. This is stated at the country level and directly links Yuan use with reducing import-related payment burden.",2023-05-16,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces payment burden,Yuan use lowers import costs,True,Yuan Use,reduces payment burden,Import Expenses,(Yuan Use) ── reduces payment burden ──> (Import Expenses),increase,(Yuan Use) ── increase ──> (imports),Yuan Use in Imports,(Yuan Use in Imports) ── increase ──> (imports),"""Yuan Use in Imports: Currency Movement"""
39,llm_response_0525_Bangladesh_Sangbad_Sangstha_BSS_20230703.json,1.14 lakh kilograms of green chilli imported on Sunday  | News,2023-07-03,https://www.bssnews.net/news/134281,Bangladesh Sangbad Sangstha (BSS),imports,increases import volume,Chilli imports rise after approval,"2023-07-03, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases import volume -> Chilli imports rise after approval",1.0,"following the government's permission of importing 36,830 tons to curb steep price hike",CONFIRMED,"The article explicitly says imports increased 'following the government's permission' to import 36,830 tons, and it reports that 1.14 lakh kg was imported in a single day after that permission. The scope matches because the text discusses land-port imports overall, not a single firm or local-only case.",2023-07-03,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases import volume,Chilli imports rise after approval,True,Government Permission,increases import volume,"36,830 tons","(Government Permission) ── increases import volume ──> (36,830 tons)",increase,(Government Permission) ── increase ──> (imports),"Government's Permission to Import 36,830 Tons","(Government's Permission to Import 36,830 Tons) ── increase ──> (imports)","""Government's Permission: Government Policy"", ""36,830 Tons: Trade Policy"""
40,llm_response_0540_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Govt aims to sustain economic recovery: Kamal  | National Budget 2023-2024,2023-06-01,https://www.bssnews.net/national-budget-2023-2024/128488,Bangladesh Sangbad Sangstha (BSS),imports,increases import cost,War raises import costs,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases import cost -> War raises import costs",1.0,the increase in import costs due to post-war global inflation and the depreciation of the country's foreign exchange rate,CONFIRMED,"The article explicitly says that ""the increase in import costs due to post-war global inflation and the depreciation of the country's foreign exchange rate"" led to higher inflation, and it also states that the Russia-Ukraine war disrupted supply chains and drove up prices of food, fertilizers, and fuel. This is discussed at the national level, matching the claimed imports scope.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases import cost,War raises import costs,True,Post-War Global Inflation,increases import cost,Import Costs,(Post-War Global Inflation) ── increases import cost ──> (Import Costs),decrease,(Post-War Global Inflation) ── decrease ──> (imports),War-Driven Import Costs,(War-Driven Import Costs) ── decrease ──> (imports),"""post-war global inflation: Global Shock"", ""depreciation of the country's foreign exchange rate: Currency Movement"""
41,llm_response_0631_The_Daily_Star_20230101.json,Ensure stable energy prices for economic recovery,2023-01-01,https://www.thedailystar.net/business/economy/news/ensure-stable-energy-prices-economic-recovery-3210341,The Daily Star,imports,disrupts import supply,Energy shortage disrupts imports,"2023-01-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> disrupts import supply -> Energy shortage disrupts imports",1.0,"resulting in some negative impacts on the import of energy, industrial raw materials and supply chain for export-oriented industries.",CONFIRMED,"The quoted text appears in the article nearly verbatim: it says the foreign currency shortage and taka devaluation have had negative impacts on the import of energy and industrial raw materials. This explicitly links the described economic problem to disruptions in imports at the country level, matching the claimed scope.",2023-01-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",disrupts import supply,Energy shortage disrupts imports,True,Energy Shortage,disrupts import supply,Import of Energy,(Energy Shortage) ── disrupts import supply ──> (Import of Energy),decrease,(Energy Shortage) ── decrease ──> (imports),Energy Shortage,(Energy Shortage) ── decrease ──> (imports),"""Energy Shortage: Infrastructure"""
42,llm_response_0636_Bangladesh_Sangbad_Sangstha_BSS_20230213.json,Businessmen called for government's support to sustain steel industry | Business,2023-02-13,https://www.bssnews.net/business/110471,Bangladesh Sangbad Sangstha (BSS),imports,supports raw material imports,Raw material import support sought,"2023-02-13, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> supports raw material imports -> Raw material import support sought",1.0,He demanded for setting up a dollar fund for the import of raw materials,CONFIRMED,"The article explicitly says the FBCCI chief ""demanded for setting up a dollar fund for the import of raw materials,"" which closely matches the evidence quote. This is presented at a sector-wide level and directly links the support measure to importing raw materials, satisfying both causality and scope.",2023-02-13,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",supports raw material imports,Raw material import support sought,True,Dollar Fund,supports raw material imports,Import of Raw Materials,(Dollar Fund) ── supports raw material imports ──> (Import of Raw Materials),increase,(Dollar Fund) ── increase ──> (imports),Dollar Fund Support,(Dollar Fund Support) ── increase ──> (imports),"""Dollar Fund Support: Monetary Policy"""
43,llm_response_0637_Northern_Ireland_News_20230124.json,Bangladesh may overtake China to be EU's biggest apparel source,2023-01-24,https://www.northernirelandnews.com/news/273425360/bangladesh-may-overtake-china-to-be-eu-biggest-apparel-source,Northern Ireland News,imports,diverts work orders,Orders shift from China,"2023-01-24, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> diverts work orders -> Orders shift from China",0.985,"This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,",CONFIRMED,"The article explicitly states, “This is resulting in work orders being shifted from China to other Asian countries like Bangladesh,” which directly matches the quoted evidence. It also discusses this at the country/trade-flow level, so the scope aligns with the claimed import-related relationship.",2023-01-24,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",diverts work orders,Orders shift from China,True,Orders Shift From China,diverts work orders,Work Orders,(Orders Shift From China) ── diverts work orders ──> (Work Orders),decrease,(Orders Shift From China) ── decrease ──> (imports),Work Orders Shifted From China,(Work Orders Shifted From China) ── decrease ──> (imports),"""Work Orders Shifted From China: Market Dynamics"""
44,llm_response_0648_SME_Entrepreneurship_Magazine_20230502.json,DHL Global Forwarding expands its dedicated Container Freight Station (CFS) space in Bangladesh to meet global garment export needs - SME & Entrepreneurship Magazine,2023-05-02,https://sme.asia/dhl-global-forwarding-expands-its-dedicated-container-freight-station-cfs-space-in-bangladesh-to-meet-global-garment-export-needs/,SME & Entrepreneurship Magazine,imports,accelerates shipment flow,Port access speeds shipments,"2023-05-02, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> accelerates shipment flow -> Port access speeds shipments",0.986,"The expansion to 70,000 square foot facility's strategic location will allow for quicker access to the port,",CONFIRMED,"The quoted idea appears in the article almost verbatim: the expansion's strategic location will allow for quicker access to the port. The text explicitly links the facility's location to faster shipping of goods, but the discussion is about DHL's specific CFS facility in Chittagong, not Bangladesh-wide imports at a countrywide scope.",2023-05-02,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",accelerates shipment flow,Port access speeds shipments,True,Port Access,accelerates shipment flow,Quicker Access,(Port Access) ── accelerates shipment flow ──> (Quicker Access),increase,(Port Access) ── increase ──> (imports),DHL CFS Expansion,(DHL CFS Expansion) ── increase ──> (imports),"""DHL CFS Expansion: Industry Activity"""
45,llm_response_0651_Market_Screener_20230518.json,"Apparel makers in cyclone-hit Bangladesh consider rare, expensive airlifts for exports | MarketScreener",2023-05-18,https://www.marketscreener.com//quote/stock/THE-GAP-INC-12816/news/Apparel-makers-in-cyclone-hit-Bangladesh-consider-rare-expensive-airlifts-for-exports-43883425/,Market Screener,imports,increases shipping costs,Airlifted goods raise transport costs,"2023-05-18, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases shipping costs -> Airlifted goods raise transport costs",0.983,"when goods are airlifted, all transportation-related costs are borne by the manufacturers,",CONFIRMED,"The article explicitly says, ""when goods are airlifted, all transportation-related costs are borne by the manufacturers,"" which closely matches the quoted evidence. It clearly states a cause-and-effect relationship between airlifting goods and higher transportation costs, and it is discussed at the industry-wide export level, matching the claimed scope.",2023-05-18,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases shipping costs,Airlifted goods raise transport costs,True,Airlifted Goods,increases shipping costs,Transportation-Related Costs,(Airlifted Goods) ── increases shipping costs ──> (Transportation-Related Costs),decrease,(Airlifted Goods) ── decrease ──> (imports),Airlifted Goods,(Airlifted Goods) ── decrease ──> (imports),"""Airlifted Goods: Infrastructure"""
46,llm_response_0654_englishnewscn_20230414.json,Feature: Bangladesh's first green fertilizer factory built under China's BRI nears completion,2023-04-14,https://english.news.cn/asiapacific/20230414/957c3bfcd3f742c9a663d14f843bc19a/c.html,english.news.cn,imports,helps satisfy demand,Fertilizer output meets demand,"2023-04-14, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> helps satisfy demand -> Fertilizer output meets demand",0.983,will help Bangladesh meet the growing demand for fertilizer,CONFIRMED,"The article explicitly says the factory ""will help Bangladesh meet the growing demand for fertilizer,"" which directly supports a cause-and-effect link between the project and satisfying demand. The discussion is at the national Bangladesh level, matching the claimed scope.",2023-04-14,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",helps satisfy demand,Fertilizer output meets demand,True,Fertilizer Output,helps satisfy demand,Growing Demand for Fertilizer,(Fertilizer Output) ── helps satisfy demand ──> (Growing Demand for Fertilizer),decrease,(Fertilizer Output) ── decrease ──> (imports),Fertilizer Output Meets Demand,(Fertilizer Output Meets Demand) ── decrease ──> (imports),"""Fertilizer Output Meets Demand: Industry Activity"", ""imports: Trade Policy"""
47,llm_response_0668_Bangladesh_Sangbad_Sangstha_BSS_20230619.json,Stocks closed with positive stance after BB's MPS | Business,2023-06-19,https://www.bssnews.net/business/132106,Bangladesh Sangbad Sangstha (BSS),stock_market_close,boosts equity market,Market closes upward,"2023-06-19, The performance of the equity market (e.g., DSE Index), proxy for investor confidence. -> boosts equity market -> Market closes upward",1.0,Stock markets today closed the session of the week with an upward trend since investors found positive gestures in the new monetary policy statement,CONFIRMED,"The quote appears almost verbatim in the article, stating that stock markets closed upward because investors found positive gestures in the new monetary policy statement. The article also discusses the broader stock markets and the DSE/CSE indices, matching the feature’s scope.",2023-06-19,"The performance of the equity market (e.g., DSE Index), proxy for investor confidence.",boosts equity market,Market closes upward,True,Positive Monetary Policy Statement,boosts equity market,Stock Markets,(Positive Monetary Policy Statement) ── boosts equity market ──> (Stock Markets),rise,(Positive Monetary Policy Statement) ── rise ──> (stock_market_close),New Monetary Policy Statement,(New Monetary Policy Statement) ── rise ──> (stock_market_close),"""New Monetary Policy Statement: Monetary Policy"""
48,llm_response_0685_Bangladesh_Sangbad_Sangstha_BSS_20230601.json,Proposed budget favorable to build Smart Bangladesh: Rangpur Chamber | Business,2023-06-01,https://www.bssnews.net/business/128643,Bangladesh Sangbad Sangstha (BSS),imports,discourages non-essential imports,Duty changes affect trade,"2023-06-01, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages non-essential imports -> Duty changes affect trade",0.994,"increase regulatory duties to discourage import of non-essential and luxury goods,",CONFIRMED,"The article explicitly says the proposed budget includes measures to 'increase regulatory duties to discourage import of non-essential and luxury goods,' which directly states the causal effect on imports. This is discussed at the national policy level, matching the economy-wide scope of the claim.",2023-06-01,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages non-essential imports,Duty changes affect trade,True,Increase Regulatory Duties,discourages non-essential imports,Non-essential and Luxury Goods,(Increase Regulatory Duties) ── discourages non-essential imports ──> (Non-essential and Luxury Goods),decrease,(Increase Regulatory Duties) ── decrease ──> (imports),Increase Regulatory Duties on Non-Essential Imports,(Increase Regulatory Duties on Non-Essential Imports) ── decrease ──> (imports),"""Increase Regulatory Duties: Government Policy"", ""Non-Essential Imports: Trade Policy"""
49,llm_response_0694_englishnewscn_20230208.json,Bangladesh to import LNG from spot market,2023-02-08,https://english.news.cn/asiapacific/20230208/c156ad1f7b2340d68e4f5f7427968ea2/c.html,english.news.cn,imports,imports LNG to meet demand,Government plans LNG imports,"2023-02-08, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> imports LNG to meet demand -> Government plans LNG imports",0.996,the South Asian country will import liquefied natural gas (LNG) from spot market to meet the demand of gas for power generation.,CONFIRMED,"The quoted statement appears verbatim in the article. The article explicitly says Bangladesh will import LNG from the spot market to meet the demand for gas for power generation, which states a direct cause-and-effect relationship. The scope is country-level, matching the claimed imports feature.",2023-02-08,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",imports LNG to meet demand,Government plans LNG imports,True,Government,imports LNG to meet demand,Gas for Power Generation,(Government) ── imports LNG to meet demand ──> (Gas for Power Generation),increase,(Government) ── increase ──> (imports),LNG Import Plans,(LNG Import Plans) ── increase ──> (imports),"""LNG Import Plans: Infrastructure"""
